game_id,period,start_event,end_event,start_time,end_time,home_lineup,away_lineup,home_3pt_made,home_points,home_assists,home_def_rebounds,home_fouls,home_2pt_made,home_turnovers,home_ft_made,home_off_rebounds,away_def_rebounds,away_2pt_made,away_points,away_assists,away_3pt_made,away_steals,away_fouls,away_blocks,away_off_rebounds,duration,home_steals,away_turnovers,home_blocks,away_ft_made
0012300067,4,508,524,9:29,7:37,"('Admiral Schofield', 'Anthony Black', 'Daeqwon Plowden', 'Jett Howard', 'Trevelin Queen')","('Didi Louzada', 'Franco Balbi', 'Gabriel Jau', 'Maique Tavares', 'Martin Cuello')",1.0,5.0,1.0,1.0,,1.0,1.0,,,,2.0,4.0,2.0,,,,,,112,,,,
0012300067,4,524,525,7:37,7:37,"('Admiral Schofield', 'Anthony Black', 'Daeqwon Plowden', 'Jett Howard', 'Trevelin Queen')","('Didi Louzada', 'Gabriel Jau', 'Maique Tavares', 'Martin Cuello')",,,,,,,,,,,,,,,,,,,0,,,,
0012300067,4,525,531,7:37,7:20,"('Admiral Schofield', 'Anthony Black', 'Daeqwon Plowden', 'Jett Howard', 'Trevelin Queen')","('Didi Louzada', 'Gabriel Jau', 'Maique Tavares', 'Martin Cuello', 'Scott Machado')",,,,,1.0,,,,,,,1.0,,,,,,,17,,,,1.0
0012300067,4,531,548,7:20,6:48,"('Admiral Schofield', 'Anthony Black', 'Daeqwon Plowden', 'Jett Howard', 'Trevelin Queen')","('Felipe Motta', 'Gabriel Jau', 'Maique Tavares', 'Martin Cuello', 'Scott Machado')",,,,1.0,2.0,,,,,1.0,,,,,,1.0,,,32,1.0,1.0,,
0012300067,4,548,559,6:48,6:17,"('Admiral Schofield', 'Anthony Black', 'Daeqwon Plowden', 'Jett Howard', 'Trevelin Queen')","('Felipe Motta', 'Maique Tavares', 'Martin Cuello', 'Olivinha  ', 'Scott Machado')",,2.0,,,,,,2.0,,,,,,,,2.0,,,31,1.0,1.0,,
0012300067,4,559,579,6:17,4:52,"('Admiral Schofield', 'Anthony Black', 'Daeqwon Plowden', 'Jett Howard', 'Trevelin Queen')","('Felipe Motta', 'Maique Tavares', 'Martin Cuello', 'Matheus Leoni', 'Scott Machado')",,2.0,,,,,1.0,2.0,,1.0,2.0,4.0,2.0,,1.0,1.0,,,85,,,,
0012300067,4,579,609,4:52,2:04,"('Admiral Schofield', 'Anthony Black', 'Daeqwon Plowden', 'Jett Howard', 'Trevelin Queen')","('Felipe Motta', 'Martin Cuello', 'Matheus Leoni', 'Olivinha  ', 'Scott Machado')",2.0,6.0,2.0,1.0,,,,,,3.0,1.0,5.0,2.0,1.0,,,,1.0,168,,,,
0012300067,4,609,633,2:04,0:00,"('Admiral Schofield', 'Anthony Black', 'Daeqwon Plowden', 'Jett Howard', 'Trevelin Queen')","('Caio Brandao', 'Felipe Motta', 'Martin Cuello', 'Matheus Leoni', 'Olivinha  ')",,4.0,1.0,1.0,,2.0,2.0,,2.0,1.0,,3.0,1.0,1.0,1.0,,,1.0,124,1.0,1.0,,
0012300070,1,2,66,12:00,6:36,"('Dereck Lively II', 'Derrick Jones Jr.', 'Grant Williams', 'Josh Green', 'Kyrie Irving')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'Jaden Ivey', 'Jalen Duren')",3.0,19.0,6.0,4.0,1.0,5.0,2.0,,,3.0,5.0,12.0,2.0,,1.0,1.0,2.0,2.0,324,1.0,2.0,,2.0
0012300070,1,66,91,6:36,4:30,"('Dereck Lively II', 'Grant Williams', 'Josh Green', 'Kyrie Irving', 'Tim Hardaway Jr.')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'Jaden Ivey', 'Jalen Duren')",2.0,9.0,3.0,1.0,,1.0,1.0,1.0,,1.0,3.0,9.0,3.0,1.0,1.0,,,,126,,,,
0012300070,1,91,92,4:30,4:30,"('Dereck Lively II', 'Dwight Powell', 'Grant Williams', 'Josh Green', 'Tim Hardaway Jr.')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'Jaden Ivey', 'Jalen Duren')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,1,92,100,4:30,4:22,"('Dwight Powell', 'Grant Williams', 'Josh Green', 'Seth Curry', 'Tim Hardaway Jr.')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'Jaden Ivey', 'Jalen Duren')",,1.0,,,,,,1.0,,,,,,,,1.0,,,8,1.0,1.0,,
0012300070,1,100,101,4:22,4:22,"('Dwight Powell', 'Grant Williams', 'Josh Green', 'Seth Curry', 'Tim Hardaway Jr.')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'Jaden Ivey', 'Marvin Bagley III')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,1,101,118,4:22,3:14,"('Dwight Powell', 'Grant Williams', 'Josh Green', 'Seth Curry', 'Tim Hardaway Jr.')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'Marcus Sasser', 'Marvin Bagley III')",,3.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,68,,,,
0012300070,1,118,119,3:14,3:14,"('Dwight Powell', 'Josh Green', 'Maxi Kleber', 'Seth Curry', 'Tim Hardaway Jr.')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'Marcus Sasser', 'Marvin Bagley III')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,1,119,120,3:14,3:14,"('Danté Exum', 'Dwight Powell', 'Maxi Kleber', 'Seth Curry', 'Tim Hardaway Jr.')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'Marcus Sasser', 'Marvin Bagley III')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,1,120,226,3:14,7:20,"('Danté Exum', 'Dwight Powell', 'Maxi Kleber', 'Seth Curry', 'Tim Hardaway Jr.')","('Ausar Thompson', 'Cade Cunningham', 'Marcus Sasser', 'Marvin Bagley III', 'Stanley Umude')",1.0,18.0,4.0,7.0,,4.0,2.0,7.0,1.0,8.0,5.0,17.0,4.0,2.0,,5.0,1.0,3.0,474,3.0,3.0,1.0,1.0
0012300070,2,226,227,7:20,7:20,"('Danté Exum', 'Derrick Jones Jr.', 'Dwight Powell', 'Maxi Kleber', 'Seth Curry')","('Ausar Thompson', 'Cade Cunningham', 'Marcus Sasser', 'Marvin Bagley III', 'Stanley Umude')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,2,227,228,7:20,7:20,"('Danté Exum', 'Derrick Jones Jr.', 'Dwight Powell', 'Grant Williams', 'Seth Curry')","('Ausar Thompson', 'Cade Cunningham', 'Marcus Sasser', 'Marvin Bagley III', 'Stanley Umude')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,2,228,229,7:20,7:20,"('Danté Exum', 'Derrick Jones Jr.', 'Dwight Powell', 'Grant Williams', 'Seth Curry')","('Ausar Thompson', 'Cade Cunningham', 'Marvin Bagley III', 'Stanley Umude')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,2,229,250,7:20,5:31,"('Danté Exum', 'Derrick Jones Jr.', 'Dwight Powell', 'Grant Williams', 'Seth Curry')","('Ausar Thompson', 'Cade Cunningham', 'James Wiseman', 'Stanley Umude')",1.0,3.0,1.0,1.0,1.0,,,,,3.0,1.0,5.0,2.0,1.0,,,,,109,,,,
0012300070,2,250,252,5:31,5:31,"('Derrick Jones Jr.', 'Dwight Powell', 'Grant Williams', 'Josh Green', 'Seth Curry')","('Ausar Thompson', 'Cade Cunningham', 'James Wiseman', 'Stanley Umude')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,2,252,289,5:31,3:17,"('Derrick Jones Jr.', 'Dwight Powell', 'Grant Williams', 'Josh Green', 'Seth Curry')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'James Wiseman')",,2.0,,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,4.0,1.0,,1.0,,,,134,,1.0,2.0,2.0
