PLAYER_ID,PLAYER_NAME_x,TEAM_ID,GP_x,PLUS_MINUS,TEAM_NAME,GP_y,W,L,GROUP_ID,GROUP_NAME,OFF_RATING_x,DEF_RATING_x,NET_RATING,GAME_ID,PLAYER_NAME_y,OFF_RATING_y,DEF_RATING_y,USG_PCT,AST_RATIO,TS_PCT,PIE,PTS_per_MIN,AST_per_MIN,REB_per_MIN,STL_per_MIN,BLK_per_MIN,TOV_per_MIN
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203939-1629029-1629684-1630182-,T. Hardaway Jr. - D. Powell - L. Doncic - G. Williams - J. Green,97.3,116.9,-19.6,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203939-1629029-1629684-1630182-,T. Hardaway Jr. - D. Powell - L. Doncic - G. Williams - J. Green,97.3,116.9,-19.6,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-1629029-1629684-1641726-,K. Irving - T. Hardaway Jr. - L. Doncic - G. Williams - D. Lively II,136.1,108.2,27.9,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-1629029-1629684-1641726-,K. Irving - T. Hardaway Jr. - L. Doncic - G. Williams - D. Lively II,136.1,108.2,27.9,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-1629029-1629684-1641726-,K. Irving - T. Hardaway Jr. - L. Doncic - G. Williams - D. Lively II,136.1,108.2,27.9,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203957-1628467-1629029-1641726-,T. Hardaway Jr. - D. Exum - M. Kleber - L. Doncic - D. Lively II,128.6,94.1,34.5,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203957-1628467-1629029-1641726-,T. Hardaway Jr. - D. Exum - M. Kleber - L. Doncic - D. Lively II,128.6,94.1,34.5,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203957-1628467-1629029-1641726-,T. Hardaway Jr. - D. Exum - M. Kleber - L. Doncic - D. Lively II,128.6,94.1,34.5,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630174,Aaron Nesmith,1610612754,72,161,Indiana Pacers,82,47,35,-1626167-1627783-1629614-1630169-1630174-,M. Turner - P. Siakam - A. Nembhard - T. Haliburton - A. Nesmith,113.6,107.2,6.4,0042300304,Aaron Nesmith,95.8,105.6,0.169,6.7,0.513,0.106,0.43967503152174187,0.05414470171533423,0.13786845344182327,0.03258708899534005,0.02456565170417942,0.032085749164642505
1630174,Aaron Nesmith,1610612754,72,161,Indiana Pacers,82,47,35,-1626167-1627783-1629614-1630169-1630174-,M. Turner - P. Siakam - A. Nembhard - T. Haliburton - A. Nesmith,113.6,107.2,6.4,0042300303,Aaron Nesmith,125.0,130.0,0.068,44.4,0.5,0.031,0.43967503152174187,0.05414470171533423,0.13786845344182327,0.03258708899534005,0.02456565170417942,0.032085749164642505
1630174,Aaron Nesmith,1610612754,72,161,Indiana Pacers,82,47,35,-1626167-1627741-1628971-1630167-1630169-,M. Turner - B. Hield - B. Brown - O. Toppin - T. Haliburton,134.0,114.1,19.9,0042300304,Aaron Nesmith,95.8,105.6,0.169,6.7,0.513,0.106,0.43967503152174187,0.05414470171533423,0.13786845344182327,0.03258708899534005,0.02456565170417942,0.032085749164642505
1630174,Aaron Nesmith,1610612754,72,161,Indiana Pacers,82,47,35,-1626167-1627741-1628971-1630167-1630169-,M. Turner - B. Hield - B. Brown - O. Toppin - T. Haliburton,134.0,114.1,19.9,0042300303,Aaron Nesmith,125.0,130.0,0.068,44.4,0.5,0.031,0.43967503152174187,0.05414470171533423,0.13786845344182327,0.03258708899534005,0.02456565170417942,0.032085749164642505
1630174,Aaron Nesmith,1610612754,72,161,Indiana Pacers,82,47,35,-1626167-1628971-1630167-1630169-1631097-,M. Turner - B. Brown - O. Toppin - T. Haliburton - B. Mathurin,118.6,122.6,-4.0,0042300304,Aaron Nesmith,95.8,105.6,0.169,6.7,0.513,0.106,0.43967503152174187,0.05414470171533423,0.13786845344182327,0.03258708899534005,0.02456565170417942,0.032085749164642505
